"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 20, 2018","1,122.00","1,122.00","1,122.00","1,122.00","-","-1.23%"
"Mar 19, 2018","1,136.00","1,136.00","1,136.00","1,136.00","-","-0.61%"
"Mar 16, 2018","1,143.00","1,143.00","1,143.00","1,143.00","-","-0.61%"
"Mar 15, 2018","1,150.00","1,150.00","1,150.00","1,150.00","-","-1.63%"
"Mar 14, 2018","1,169.00","1,169.00","1,169.00","1,169.00","-","-0.85%"
"Mar 13, 2018","1,179.00","1,179.00","1,179.00","1,179.00","-","-1.09%"
"Mar 12, 2018","1,192.00","1,192.00","1,192.00","1,192.00","-","-0.75%"
"Mar 09, 2018","1,201.00","1,201.00","1,201.00","1,201.00","-","0.33%"
"Mar 08, 2018","1,197.00","1,197.00","1,197.00","1,197.00","-","0.50%"
"Mar 07, 2018","1,191.00","1,191.00","1,191.00","1,191.00","-","-1.73%"
"Mar 06, 2018","1,212.00","1,212.00","1,212.00","1,212.00","-","0.17%"
"Mar 05, 2018","1,210.00","1,210.00","1,210.00","1,210.00","-","0.25%"
"Mar 02, 2018","1,207.00","1,207.00","1,207.00","1,207.00","-","0.92%"
"Mar 01, 2018","1,196.00","1,196.00","1,196.00","1,196.00","-","0.34%"
"Feb 28, 2018","1,192.00","1,192.00","1,192.00","1,192.00","-","0.34%"
"Feb 27, 2018","1,188.00","1,188.00","1,188.00","1,188.00","-","-0.25%"
"Feb 26, 2018","1,191.00","1,191.00","1,191.00","1,191.00","-","0.51%"
"Feb 23, 2018","1,185.00","1,185.00","1,185.00","1,185.00","-","1.54%"
"Feb 22, 2018","1,167.00","1,167.00","1,167.00","1,167.00","-","1.83%"
"Feb 21, 2018","1,146.00","1,146.00","1,146.00","1,146.00","-","2.60%"
"Feb 20, 2018","1,117.00","1,117.00","1,117.00","1,117.00","-","2.76%"
"Feb 19, 2018","1,087.00","1,087.00","1,087.00","1,087.00","-","0.28%"
"Feb 16, 2018","1,084.00","1,084.00","1,084.00","1,084.00","-","-0.46%"
"Feb 15, 2018","1,089.00","1,089.00","1,089.00","1,089.00","-","-0.55%"
"Feb 14, 2018","1,095.00","1,095.00","1,095.00","1,095.00","-","-1.71%"
"Feb 13, 2018","1,114.00","1,114.00","1,114.00","1,114.00","-","-0.80%"
"Feb 12, 2018","1,123.00","1,123.00","1,123.00","1,123.00","-","-0.18%"
"Feb 09, 2018","1,125.00","1,125.00","1,125.00","1,125.00","-","1.72%"
"Feb 08, 2018","1,106.00","1,106.00","1,106.00","1,106.00","-","0.82%"
"Feb 07, 2018","1,097.00","1,097.00","1,097.00","1,097.00","-","0.18%"
"Feb 06, 2018","1,095.00","1,095.00","1,095.00","1,095.00","-","1.20%"
"Feb 05, 2018","1,082.00","1,082.00","1,082.00","1,082.00","-","-1.19%"
"Feb 02, 2018","1,095.00","1,095.00","1,095.00","1,095.00","-","-1.71%"
"Feb 01, 2018","1,114.00","1,114.00","1,114.00","1,114.00","-","-3.30%"
"Jan 31, 2018","1,152.00","1,152.00","1,152.00","1,152.00","-","-3.27%"
"Jan 30, 2018","1,191.00","1,191.00","1,191.00","1,191.00","-","-1.89%"
"Jan 29, 2018","1,214.00","1,214.00","1,214.00","1,214.00","-","-0.41%"
"Jan 26, 2018","1,219.00","1,219.00","1,219.00","1,219.00","-","0.16%"
"Jan 25, 2018","1,217.00","1,217.00","1,217.00","1,217.00","-","1.42%"
"Jan 24, 2018","1,200.00","1,200.00","1,200.00","1,200.00","-","3.72%"
"Jan 23, 2018","1,157.00","1,157.00","1,157.00","1,157.00","-","2.48%"
"Jan 22, 2018","1,129.00","1,129.00","1,129.00","1,129.00","-","0.36%"
"Jan 19, 2018","1,125.00","1,125.00","1,125.00","1,125.00","-","-1.23%"
"Jan 18, 2018","1,139.00","1,139.00","1,139.00","1,139.00","-","-2.15%"
"Jan 17, 2018","1,164.00","1,164.00","1,164.00","1,164.00","-","-4.67%"
"Jan 16, 2018","1,221.00","1,221.00","1,221.00","1,221.00","-","-3.40%"
"Jan 15, 2018","1,264.00","1,264.00","1,264.00","1,264.00","-","-1.17%"
"Jan 12, 2018","1,279.00","1,279.00","1,279.00","1,279.00","-","-1.84%"
"Jan 11, 2018","1,303.00","1,303.00","1,303.00","1,303.00","-","-4.61%"
"Jan 10, 2018","1,366.00","1,366.00","1,366.00","1,366.00","-","-2.08%"
"Jan 09, 2018","1,395.00","1,395.00","1,395.00","1,395.00","-","0.72%"
"Jan 08, 2018","1,385.00","1,385.00","1,385.00","1,385.00","-","1.02%"
"Jan 05, 2018","1,371.00","1,371.00","1,371.00","1,371.00","-","2.24%"
"Jan 04, 2018","1,341.00","1,341.00","1,341.00","1,341.00","-","6.26%"
"Jan 03, 2018","1,262.00","1,262.00","1,262.00","1,262.00","-","2.60%"
"Jan 02, 2018","1,230.00","1,230.00","1,230.00","1,230.00","-","-9.96%"
