"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 13, 2018","1,333.30","1,330.00","1,335.10","1,330.00","0.15K","0.14%"
"Jun 12, 2018","1,331.40","1,332.70","1,334.50","1,331.00","0.01K","-0.28%"
"Jun 11, 2018","1,335.20","1,335.00","1,338.50","1,331.20","0.03K","0.07%"
"Jun 08, 2018","1,334.30","1,330.10","1,334.30","1,330.10","0.26K","0.01%"
"Jun 07, 2018","1,334.20","1,332.50","1,335.70","1,332.50","0.94K","0.09%"
"Jun 06, 2018","1,333.00","1,333.80","1,336.00","1,331.20","0.70K","-0.07%"
"Jun 05, 2018","1,333.90","1,328.60","1,333.10","1,328.60","0.28K","0.36%"
"Jun 04, 2018","1,329.10","1,329.10","1,331.90","1,328.00","0.43K","-0.16%"
"Jun 01, 2018","1,331.20","1,334.50","1,334.50","1,327.50","0.25K","-0.38%"
"May 31, 2018","1,336.30","1,340.80","1,341.80","1,334.90","0.74K","-0.14%"
"May 30, 2018","1,338.20","1,336.20","1,339.50","1,336.20","0.20K","0.19%"
"May 29, 2018","1,335.60","1,335.80","1,340.80","1,330.90","0.62K","2.93%"
"May 28, 2018","1,297.60","1,298.40","1,299.70","1,294.70","-","-0.05%"
"May 27, 2018","1,298.30","1,299.80","1,299.90","1,296.10","-","-3.19%"
"May 25, 2018","1,341.10","1,340.30","1,341.30","1,340.30","0.18K","-0.07%"
"May 24, 2018","1,342.10","1,342.10","1,342.10","1,342.10","0.19K","1.12%"
"May 23, 2018","1,327.20","1,329.80","1,333.80","1,328.70","0.11K","-0.20%"
"May 22, 2018","1,329.80","1,332.70","1,332.70","1,328.50","0.03K","0.09%"
"May 21, 2018","1,328.60","1,325.70","1,327.40","1,319.50","0.02K","-0.02%"
"May 18, 2018","1,328.90","1,326.30","1,326.80","1,324.10","0.31K","0.10%"
"May 17, 2018","1,327.60","1,323.00","1,327.30","1,323.00","0.08K","-0.17%"
"May 16, 2018","1,329.80","1,330.20","1,330.20","1,324.40","0.19K","0.11%"
"May 15, 2018","1,328.40","1,335.10","1,335.10","1,326.30","0.22K","-2.06%"
"May 14, 2018","1,356.40","1,359.80","1,359.80","1,356.60","0.11K","-0.20%"
"May 11, 2018","1,359.10","1,363.50","1,363.50","1,363.50","0.20K","-0.12%"
"May 10, 2018","1,360.70","1,359.80","1,359.80","1,359.80","0.05K","0.68%"
"May 09, 2018","1,351.50","1,351.50","1,351.50","1,351.50","0.11K","-0.06%"
"May 08, 2018","1,352.30","1,353.90","1,353.90","1,353.90","0.03K","-0.03%"
"May 07, 2018","1,352.70","1,356.40","1,356.40","1,351.60","0.01K","-0.04%"
"May 04, 2018","1,353.20","1,353.20","1,353.20","1,353.20","0.02K","0.17%"
"May 03, 2018","1,350.90","1,350.90","1,350.90","1,350.90","0.03K","0.53%"
"May 02, 2018","1,343.80","1,348.50","1,349.50","1,344.50","0.02K","-0.08%"
"May 01, 2018","1,344.90","1,355.20","1,355.20","1,341.50","0.22K","-0.94%"
"Apr 30, 2018","1,357.60","1,358.00","1,358.00","1,351.00","0.26K","-0.33%"
"Apr 27, 2018","1,362.10","1,361.00","1,361.10","1,361.00","0.02K","0.41%"
"Apr 26, 2018","1,356.50","1,363.30","1,364.50","1,363.30","0.05K","-0.36%"
"Apr 25, 2018","1,361.40","1,368.70","1,368.70","1,359.80","0.17K","-0.74%"
"Apr 24, 2018","1,371.60","1,365.80","1,371.60","1,365.80","0.09K","0.67%"
"Apr 23, 2018","1,362.50","1,365.70","1,365.70","1,363.00","0.48K","-1.03%"
"Apr 20, 2018","1,376.70","1,375.50","1,375.50","1,375.50","0.01K","-0.76%"
"Apr 19, 2018","1,387.30","1,391.60","1,393.20","1,387.30","0.05K","-0.34%"
"Apr 18, 2018","1,392.00","1,385.90","1,390.00","1,385.90","0.13K","0.30%"
"Apr 17, 2018","1,387.80","1,383.90","1,387.10","1,381.50","0.06K","-0.09%"
"Apr 16, 2018","1,389.10","1,386.50","1,386.50","1,386.50","0.21K","0.19%"
"Apr 13, 2018","1,386.40","1,380.80","1,387.00","1,380.80","0.32K","0.46%"
"Apr 12, 2018","1,380.10","1,380.10","1,380.10","1,380.10","0.06K","-1.32%"
"Apr 11, 2018","1,398.50","1,386.70","1,392.90","1,385.20","0.32K","1.05%"
"Apr 10, 2018","1,384.00","1,377.80","1,383.80","1,377.80","0.06K","0.43%"
"Apr 09, 2018","1,378.10","1,373.60","1,373.60","1,373.60","0.28K","0.27%"
"Apr 06, 2018","1,374.40","1,370.80","1,370.80","1,370.80","0.00K","0.57%"
"Apr 05, 2018","1,366.60","1,366.60","1,366.60","1,366.60","0.03K","-0.84%"
"Apr 04, 2018","1,378.20","1,386.60","1,388.00","1,377.40","0.07K","0.20%"
"Apr 03, 2018","1,375.40","1,375.40","1,375.40","1,375.40","0.03K","-0.67%"
"Apr 02, 2018","1,384.70","1,386.00","1,386.00","1,386.00","0.01K","1.45%"
"Mar 29, 2018","1,364.90","1,365.20","1,365.20","1,365.20","0.07K","-0.21%"
"Mar 28, 2018","1,367.80","1,367.80","1,367.80","1,367.80","0.00K","-1.30%"
"Mar 27, 2018","1,385.80","1,396.90","1,396.90","1,386.00","0.39K","-0.94%"
"Mar 26, 2018","1,399.00","1,388.00","1,399.20","1,387.50","0.47K","0.40%"
"Mar 23, 2018","1,393.40","1,377.00","1,393.30","1,377.00","0.06K","1.66%"
"Mar 22, 2018","1,370.60","1,372.10","1,372.40","1,370.20","0.09K","0.41%"
"Mar 21, 2018","1,365.00","1,359.50","1,365.90","1,359.50","0.08K","0.77%"
"Mar 20, 2018","1,354.60","1,354.60","1,354.60","1,354.60","0.07K","-0.41%"
"Mar 19, 2018","1,360.20","1,360.20","1,360.20","1,360.20","0.20K","0.40%"
"Mar 16, 2018","1,354.80","1,354.80","1,354.80","1,354.80","0.08K","-0.40%"
"Mar 15, 2018","1,360.20","1,362.40","1,362.40","1,362.40","0.02K","-0.58%"
"Mar 14, 2018","1,368.20","1,366.00","1,366.00","1,366.00","0.06K","-0.12%"
"Mar 13, 2018","1,369.80","1,369.80","1,369.80","1,369.80","0.60K","0.48%"
"Mar 12, 2018","1,363.30","1,358.60","1,358.60","1,358.60","0.01K","-0.24%"
"Mar 09, 2018","1,366.60","1,366.60","1,366.60","1,366.60","0.00K","0.18%"
"Mar 08, 2018","1,364.10","1,364.10","1,364.10","1,364.10","0.10K","-0.40%"
"Mar 07, 2018","1,369.60","1,376.00","1,376.00","1,376.00","0.17K","-0.58%"
"Mar 06, 2018","1,377.60","1,375.10","1,375.90","1,375.10","0.00K","1.12%"
"Mar 05, 2018","1,362.30","1,370.60","1,370.60","1,365.00","0.18K","-0.27%"
"Mar 02, 2018","1,366.00","1,366.00","1,366.00","1,366.00","0.04K","1.35%"
"Mar 01, 2018","1,347.80","1,351.70","1,351.70","1,349.60","0.47K","-0.97%"
"Feb 28, 2018","1,361.00","1,361.50","1,361.50","1,361.50","0.08K","-0.05%"
"Feb 27, 2018","1,361.70","1,361.70","1,361.70","1,360.00","0.55K","-0.98%"
"Feb 26, 2018","1,375.20","1,375.20","1,375.20","1,375.20","0.05K","0.26%"
"Feb 23, 2018","1,371.60","1,371.20","1,371.20","1,371.20","0.01K","-0.17%"
"Feb 22, 2018","1,374.00","1,370.90","1,372.20","1,370.90","0.06K","0.06%"
"Feb 21, 2018","1,373.20","1,373.20","1,373.20","1,373.20","0.29K","0.10%"
"Feb 20, 2018","1,371.80","1,371.80","1,371.80","1,371.80","0.05K","1.78%"
"Feb 19, 2018","1,347.80","1,350.40","1,353.90","1,347.40","-","-0.20%"
"Feb 18, 2018","1,350.50","1,349.70","1,352.40","1,349.70","-","-3.31%"
"Feb 16, 2018","1,396.70","1,396.70","1,396.70","1,396.70","0.08K","0.09%"
"Feb 15, 2018","1,395.40","1,393.40","1,393.40","1,393.40","0.10K","-0.10%"
"Feb 14, 2018","1,396.80","1,362.10","1,390.00","1,361.90","0.13K","2.05%"
"Feb 13, 2018","1,368.70","1,368.70","1,368.70","1,368.70","0.07K","0.29%"
"Feb 12, 2018","1,364.80","1,361.50","1,363.70","1,361.50","0.01K","0.80%"
"Feb 09, 2018","1,354.00","1,353.30","1,353.30","1,353.30","0.00K","-0.27%"
"Feb 08, 2018","1,357.70","1,351.80","1,351.80","1,351.80","0.06K","0.30%"
"Feb 07, 2018","1,353.60","1,358.20","1,358.20","1,356.10","0.01K","-1.07%"
"Feb 06, 2018","1,368.30","1,368.30","1,368.30","1,368.30","0.06K","-0.55%"
"Feb 05, 2018","1,375.80","1,375.80","1,375.80","1,375.80","0.03K","-0.08%"
"Feb 02, 2018","1,376.90","1,388.10","1,388.10","1,388.10","0.05K","-0.76%"
"Feb 01, 2018","1,387.40","1,383.50","1,383.50","1,383.50","0.12K","0.32%"
"Jan 31, 2018","1,383.00","1,383.00","1,383.00","1,383.00","4.88K","0.23%"
"Jan 30, 2018","1,379.80","1,379.80","1,379.80","1,379.80","0.12K","-0.37%"
"Jan 29, 2018","1,384.90","1,390.70","1,390.70","1,390.70","0.08K","-0.89%"
"Jan 26, 2018","1,397.40","1,397.40","1,397.40","1,397.40","0.01K","-0.78%"
"Jan 25, 2018","1,408.40","1,409.00","1,410.30","1,408.70","0.19K","0.49%"
"Jan 24, 2018","1,401.60","1,401.60","1,401.60","1,401.60","0.18K","1.51%"
"Jan 23, 2018","1,380.70","1,380.70","1,380.70","1,380.70","0.01K","0.31%"
"Jan 22, 2018","1,376.50","1,376.50","1,376.50","1,376.50","0.03K","-0.02%"
"Jan 19, 2018","1,376.80","1,376.80","1,376.80","1,376.80","0.01K","0.50%"
"Jan 18, 2018","1,369.90","1,369.90","1,369.90","1,369.90","0.05K","-0.89%"
"Jan 17, 2018","1,382.20","1,378.70","1,378.70","1,378.70","0.01K","0.21%"
"Jan 16, 2018","1,379.30","1,379.30","1,379.30","1,379.30","0.02K","2.79%"
"Jan 15, 2018","1,341.80","1,337.30","1,344.90","1,337.00","-","0.33%"
"Jan 14, 2018","1,337.40","1,337.70","1,338.60","1,336.40","-","-2.87%"
"Jan 12, 2018","1,376.90","1,369.60","1,369.60","1,369.60","0.18K","1.02%"
"Jan 11, 2018","1,363.00","1,363.00","1,363.00","1,363.00","0.07K","0.23%"
"Jan 10, 2018","1,359.90","1,358.70","1,360.70","1,358.70","0.01K","0.46%"
"Jan 09, 2018","1,353.70","1,358.20","1,358.20","1,352.00","0.02K","-0.50%"
"Jan 08, 2018","1,360.50","1,360.50","1,360.50","1,360.50","0.00K","-0.12%"
"Jan 05, 2018","1,362.10","1,362.10","1,362.10","1,362.10","0.00K","0.07%"
"Jan 04, 2018","1,361.10","1,365.30","1,365.30","1,365.30","0.01K","0.24%"
"Jan 03, 2018","1,357.90","1,357.90","1,357.90","1,357.90","0.02K","0.23%"
"Jan 02, 2018","1,354.80","1,353.20","1,353.70","1,352.70","0.10K","3.52%"
"Jan 01, 2018","1,308.70","1,305.80","1,309.70","1,304.60","-","-2.87%"
